Tanggal,Negara,Sum of JumlahResident,Sum of JumlahPengunjug
1994-06-01,Italy,0.0,1570.0
1994-07-01,Italy,0.0,4620.0
1994-08-01,Italy,0.0,4320.0
1994-09-01,Italy,0.0,2910.0
1994-10-01,Italy,0.0,2750.0
1994-11-01,Italy,0.0,3210.0
1994-12-01,Italy,0.0,5380.0
1995-01-01,Italy,0.0,3050.0
1995-02-01,Italy,0.0,2530.0
1995-03-01,Italy,0.0,2630.0
1995-04-01,Italy,0.0,1730.0
1995-05-01,Italy,0.0,1570.0
1995-06-01,Italy,0.0,1540.0
1995-07-01,Italy,0.0,4070.0
1995-08-01,Italy,0.0,4640.0
1995-09-01,Italy,0.0,2650.0
1995-10-01,Italy,0.0,3190.0
1995-11-01,Italy,0.0,3560.0
1995-12-01,Italy,0.0,5650.0
1996-01-01,Italy,0.0,3090.0
1996-02-01,Italy,0.0,2650.0
1996-03-01,Italy,0.0,2520.0
1996-04-01,Italy,0.0,1910.0
1996-05-01,Italy,0.0,1660.0
1996-06-01,Italy,0.0,1980.0
1996-07-01,Italy,0.0,5020.0
1996-08-01,Italy,0.0,5060.0
1996-09-01,Italy,0.0,2890.0
1996-10-01,Italy,0.0,3470.0
1996-11-01,Italy,0.0,3680.0
1996-12-01,Italy,0.0,6640.0
1997-01-01,Italy,0.0,3770.0
1997-02-01,Italy,0.0,3010.0
1997-03-01,Italy,0.0,3030.0
1997-04-01,Italy,0.0,2080.0
1997-05-01,Italy,0.0,2190.0
1997-06-01,Italy,0.0,2770.0
1997-07-01,Italy,0.0,5080.0
1997-08-01,Italy,0.0,5640.0
1997-09-01,Italy,0.0,3500.0
1997-10-01,Italy,0.0,3630.0
1997-11-01,Italy,0.0,3930.0
1997-12-01,Italy,0.0,7210.0
1998-01-01,Italy,0.0,4130.0
1998-02-01,Italy,0.0,3580.0
1998-03-01,Italy,0.0,3210.0
1998-04-01,Italy,0.0,1990.0
1998-05-01,Italy,0.0,1950.0
1998-06-01,Italy,0.0,2480.0
1998-07-01,Italy,0.0,5000.0
1998-08-01,Italy,0.0,6660.0
1998-09-01,Italy,0.0,3870.0
1998-10-01,Italy,0.0,4180.0
1998-11-01,Italy,0.0,3920.0
1998-12-01,Italy,0.0,6870.0
1999-01-01,Italy,0.0,3660.0
1999-02-01,Italy,0.0,3560.0
1999-03-01,Italy,0.0,3080.0
1999-04-01,Italy,0.0,2990.0
1999-05-01,Italy,0.0,2170.0
1999-06-01,Italy,0.0,2560.0
1999-07-01,Italy,0.0,4940.0
1999-08-01,Italy,0.0,7290.0
1999-09-01,Italy,0.0,4190.0
1999-10-01,Italy,0.0,4150.0
1999-11-01,Italy,0.0,4390.0
1999-12-01,Italy,0.0,8450.0
2000-01-01,Italy,0.0,4430.0
2000-02-01,Italy,0.0,4780.0
2000-03-01,Italy,0.0,3530.0
2000-04-01,Italy,0.0,2570.0
2000-05-01,Italy,0.0,2530.0
2000-06-01,Italy,0.0,3170.0
2000-07-01,Italy,0.0,6010.0
2000-08-01,Italy,0.0,6880.0
2000-09-01,Italy,0.0,5680.0
2000-10-01,Italy,0.0,5660.0
2000-11-01,Italy,0.0,4630.0
2000-12-01,Italy,0.0,8060.0
2001-01-01,Italy,0.0,4070.0
2001-02-01,Italy,0.0,3860.0
2001-03-01,Italy,0.0,3060.0
2001-04-01,Italy,0.0,2350.0
2001-05-01,Italy,0.0,1870.0
2001-06-01,Italy,0.0,2500.0
2001-07-01,Italy,0.0,5260.0
2001-08-01,Italy,0.0,6230.0
2001-09-01,Italy,0.0,3280.0
2001-10-01,Italy,0.0,3170.0
2001-11-01,Italy,0.0,3030.0
2001-12-01,Italy,0.0,4630.0
2002-01-01,Italy,0.0,2870.0
2002-02-01,Italy,0.0,2690.0
2002-03-01,Italy,0.0,3040.0
2002-04-01,Italy,0.0,2190.0
2002-05-01,Italy,0.0,2270.0
2002-06-01,Italy,0.0,2420.0
2002-07-01,Italy,0.0,4890.0
2002-08-01,Italy,0.0,5450.0
2002-09-01,Italy,0.0,2760.0
2002-10-01,Italy,0.0,4460.0
2002-11-01,Italy,0.0,3590.0
2002-12-01,Italy,0.0,6670.0
2003-01-01,Italy,0.0,3960.0
2003-02-01,Italy,0.0,3530.0
2003-03-01,Italy,0.0,2660.0
2003-04-01,Italy,0.0,1320.0
2003-05-01,Italy,0.0,1500.0
2003-06-01,Italy,0.0,1720.0
2003-07-01,Italy,0.0,4460.0
2003-08-01,Italy,0.0,5350.0
2003-09-01,Italy,0.0,3050.0
2003-10-01,Italy,0.0,3630.0
2003-11-01,Italy,0.0,3600.0
2003-12-01,Italy,0.0,6540.0
2004-01-01,Italy,0.0,3660.0
2004-02-01,Italy,0.0,3580.0
2004-03-01,Italy,0.0,2920.0
2004-04-01,Italy,0.0,2020.0
2004-05-01,Italy,0.0,2120.0
2004-06-01,Italy,0.0,2730.0
2004-07-01,Italy,0.0,5240.0
2004-08-01,Italy,0.0,5730.0
2004-09-01,Italy,0.0,3800.0
2004-10-01,Italy,0.0,4430.0
2004-11-01,Italy,0.0,4110.0
2004-12-01,Italy,0.0,7070.0
2005-01-01,Italy,0.0,4790.0
2005-02-01,Italy,0.0,3670.0
2005-03-01,Italy,0.0,3270.0
2005-04-01,Italy,0.0,2400.0
2005-05-01,Italy,0.0,2100.0
2005-06-01,Italy,0.0,3350.0
2005-07-01,Italy,0.0,5150.0
2005-08-01,Italy,0.0,6590.0
2005-09-01,Italy,0.0,3860.0
2005-10-01,Italy,0.0,4400.0
2005-11-01,Italy,0.0,4380.0
2005-12-01,Italy,0.0,7570.0
2006-01-01,Italy,0.0,4540.0
2006-02-01,Italy,0.0,4100.0
2006-03-01,Italy,0.0,3080.0
2006-04-01,Italy,0.0,2240.0
2006-05-01,Italy,0.0,2320.0
2006-06-01,Italy,0.0,3260.0
2006-07-01,Italy,0.0,5500.0
2006-08-01,Italy,0.0,6220.0
2006-09-01,Italy,0.0,4720.0
2006-10-01,Italy,0.0,4260.0
2006-11-01,Italy,0.0,4370.0
2006-12-01,Italy,0.0,8000.0
2007-01-01,Italy,0.0,5230.0
2007-02-01,Italy,0.0,3890.0
2007-03-01,Italy,0.0,4040.0
2007-04-01,Italy,0.0,2400.0
2007-05-01,Italy,0.0,2350.0
2007-06-01,Italy,0.0,3460.0
2007-07-01,Italy,17030.0,5920.0
2007-08-01,Italy,9590.0,6580.0
2007-09-01,Italy,16140.0,4280.0
2007-10-01,Italy,25120.0,4660.0
2007-11-01,Italy,8680.0,4790.0
2007-12-01,Italy,3420.0,7530.0
2008-01-01,Italy,10030.0,5000.0
2008-02-01,Italy,3590.0,4240.0
2008-03-01,Italy,3020.0,3090.0
2008-04-01,Italy,8200.0,2800.0
2008-05-01,Italy,10490.0,2280.0
2008-06-01,Italy,13850.0,3600.0
2008-07-01,Italy,17130.0,14250.0
2008-08-01,Italy,10050.0,5860.0
2008-09-01,Italy,15750.0,4470.0
2008-10-01,Italy,24000.0,4140.0
2008-11-01,Italy,9870.0,4440.0
2008-12-01,Italy,4410.0,7580.0
2009-01-01,Italy,9370.0,4750.0
2009-02-01,Italy,3030.0,4580.0
2009-03-01,Italy,2330.0,3610.0
2009-04-01,Italy,5680.0,2750.0
2009-05-01,Italy,8550.0,2380.0
2009-06-01,Italy,13050.0,3650.0
2009-07-01,Italy,16530.0,5670.0
2009-08-01,Italy,11320.0,6830.0
2009-09-01,Italy,14610.0,4700.0
2009-10-01,Italy,23420.0,4840.0
2009-11-01,Italy,7510.0,4970.0
2009-12-01,Italy,3090.0,9020.0
2010-01-01,Italy,9280.0,5560.0
2010-02-01,Italy,3350.0,4450.0
2010-03-01,Italy,2730.0,3630.0
2010-04-01,Italy,7240.0,2510.0
2010-05-01,Italy,10220.0,2660.0
2010-06-01,Italy,15030.0,3570.0
2010-07-01,Italy,21240.0,5760.0
2010-08-01,Italy,11850.0,6620.0
2010-09-01,Italy,17130.0,5090.0
2010-10-01,Italy,27070.0,5320.0
2010-11-01,Italy,7620.0,5030.0
2010-12-01,Italy,3620.0,8600.0
2011-01-01,Italy,10660.0,5300.0
2011-02-01,Italy,3100.0,4570.0
2011-03-01,Italy,2860.0,3670.0
2011-04-01,Italy,7910.0,2620.0
2011-05-01,Italy,14210.0,2690.0
2011-06-01,Italy,17490.0,3190.0
2011-07-01,Italy,26470.0,5230.0
2011-08-01,Italy,15030.0,6300.0
2011-09-01,Italy,20780.0,4770.0
2011-10-01,Italy,30880.0,5270.0
2011-11-01,Italy,6770.0,5520.0
2011-12-01,Italy,3750.0,8780.0
2012-01-01,Italy,10490.0,5200.0
2012-02-01,Italy,3020.0,6180.0
2012-03-01,Italy,2590.0,3870.0
2012-04-01,Italy,8740.0,3010.0
2012-05-01,Italy,11460.0,3190.0
2012-06-01,Italy,19730.0,3640.0
2012-07-01,Italy,27560.0,5690.0
2012-08-01,Italy,14650.0,6820.0
2012-09-01,Italy,23570.0,5710.0
2012-10-01,Italy,30960.0,6120.0
2012-11-01,Italy,9090.0,6390.0
2012-12-01,Italy,3900.0,9800.0
2013-01-01,Italy,11650.0,6080.0
2013-02-01,Italy,3870.0,6130.0
2013-03-01,Italy,3120.0,4610.0
2013-04-01,Italy,8000.0,3770.0
2013-05-01,Italy,12820.0,3250.0
2013-06-01,Italy,19950.0,4270.0
2013-07-01,Italy,30950.0,5840.0
2013-08-01,Italy,19530.0,7100.0
2013-09-01,Italy,25840.0,6010.0
2013-10-01,Italy,32350.0,7080.0
2013-11-01,Italy,9030.0,6870.0
2013-12-01,Italy,4350.0,10660.0
2014-01-01,Italy,12240.0,7070.0
2014-02-01,Italy,3560.0,6250.0
2014-03-01,Italy,3620.0,4740.0
2014-04-01,Italy,8770.0,4080.0
2014-05-01,Italy,13640.0,4190.0
2014-06-01,Italy,19870.0,4340.0
2014-07-01,Italy,31440.0,6530.0
2014-08-01,Italy,18250.0,7220.0
2014-09-01,Italy,28200.0,6610.0
2014-10-01,Italy,31770.0,6770.0
2014-11-01,Italy,9310.0,6410.0
2014-12-01,Italy,3910.0,10010.0
2015-01-01,Italy,12730.0,6930.0
2015-02-01,Italy,4090.0,5880.0
2015-03-01,Italy,3010.0,5340.0
2015-04-01,Italy,8540.0,3740.0
2015-05-01,Italy,16070.0,3340.0
2015-06-01,Italy,19890.0,4080.0
2015-07-01,Italy,32640.0,6640.0
2015-08-01,Italy,21900.0,7980.0
2015-09-01,Italy,27630.0,6500.0
2015-10-01,Italy,37020.0,6150.0
2015-11-01,Italy,8600.0,6220.0
2015-12-01,Italy,4440.0,10570.0
2016-01-01,Italy,13520.0,6830.0
2016-02-01,Italy,3670.0,6100.0
2016-03-01,Italy,2960.0,5130.0
2016-04-01,Italy,9290.0,3870.0
2016-05-01,Italy,13580.0,3670.0
2016-06-01,Italy,20800.0,4540.0
2016-07-01,Italy,36500.0,7270.0
2016-08-01,Italy,22620.0,8560.0
2016-09-01,Italy,28050.0,6380.0
2016-10-01,Italy,34130.0,6910.0
2016-11-01,Italy,8710.0,6310.0
2016-12-01,Italy,4410.0,10830.0
2017-01-01,Italy,14780.0,7510.0
2017-02-01,Italy,4660.0,6400.0
2017-03-01,Italy,3690.0,5690.0
2017-04-01,Italy,11510.0,3940.0
2017-05-01,Italy,15940.0,3470.0
2017-06-01,Italy,23280.0,4320.0
2017-07-01,Italy,42970.0,6950.0
2017-08-01,Italy,25070.0,7860.0
2017-09-01,Italy,31150.0,6200.0
2017-10-01,Italy,40040.0,6580.0
2017-11-01,Italy,10160.0,6080.0
2017-12-01,Italy,6310.0,10300.0
2018-01-01,Italy,15960.0,7700.0
